level,message_pattern,first_seen,last_seen,count
WARN,GC overhead limit warning: pause=479ms heap=<num>%,2026-06-01 19:40:42.450000+00:00,2026-06-01 23:31:08.866000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1164ms,2026-06-01 19:40:43.330000+00:00,2026-06-01 20:51:09.581000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=815ms,2026-06-01 19:40:48.619000+00:00,2026-06-01 22:32:42.226000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1104ms,2026-06-01 19:41:32.248000+00:00,2026-06-01 19:41:32.248000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2263ms,2026-06-01 19:41:33.505000+00:00,2026-06-01 19:41:33.505000+00:00,1
WARN,GC overhead limit warning: pause=518ms heap=<num>%,2026-06-01 19:41:57.720000+00:00,2026-06-01 23:14:33.610000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1475ms,2026-06-01 19:42:00.221000+00:00,2026-06-01 19:42:00.221000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1192ms,2026-06-01 19:42:19.961000+00:00,2026-06-01 19:42:19.961000+00:00,1
WARN,GC overhead limit warning: pause=656ms heap=<num>%,2026-06-01 19:42:33.644000+00:00,2026-06-01 21:58:38.120000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1063ms,2026-06-01 19:42:48.463000+00:00,2026-06-01 19:42:48.463000+00:00,1
WARN,GC overhead limit warning: pause=377ms heap=<num>%,2026-06-01 19:42:58.955000+00:00,2026-06-01 23:09:17.758000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1333ms,2026-06-01 19:43:02.844000+00:00,2026-06-01 19:43:02.844000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2020ms,2026-06-01 19:43:03.618000+00:00,2026-06-01 20:35:54.164000+00:00,2
WARN,GC overhead limit warning: pause=636ms heap=<num>%,2026-06-01 19:43:54.690000+00:00,2026-06-01 20:47:02.682000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2695ms,2026-06-01 19:44:46.866000+00:00,2026-06-01 19:44:46.866000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1326ms,2026-06-01 19:45:32.309000+00:00,2026-06-01 19:45:32.309000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1240ms,2026-06-01 19:45:33.785000+00:00,2026-06-01 19:45:33.785000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1983ms,2026-06-01 19:45:46.668000+00:00,2026-06-01 19:45:46.668000+00:00,1
WARN,GC overhead limit warning: pause=443ms heap=<num>%,2026-06-01 19:46:39.622000+00:00,2026-06-01 23:10:25.819000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2900ms,2026-06-01 19:46:50.489000+00:00,2026-06-01 21:48:48.225000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1419ms,2026-06-01 19:46:56.101000+00:00,2026-06-01 19:46:56.101000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2890ms,2026-06-01 19:47:00.282000+00:00,2026-06-01 19:47:00.282000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=559ms,2026-06-01 19:47:32.028000+00:00,2026-06-01 19:55:12.694000+00:00,2
WARN,GC overhead limit warning: pause=596ms heap=<num>%,2026-06-01 19:47:40.269000+00:00,2026-06-01 19:47:40.269000+00:00,1
WARN,GC overhead limit warning: pause=297ms heap=<num>%,2026-06-01 19:48:22.427000+00:00,2026-06-01 21:53:58.944000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2151ms,2026-06-01 19:48:25.147000+00:00,2026-06-01 19:48:25.147000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1633ms,2026-06-01 19:48:48.289000+00:00,2026-06-01 19:48:48.289000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=612ms,2026-06-01 19:49:31.285000+00:00,2026-06-01 19:49:31.285000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1721ms,2026-06-01 19:49:38.059000+00:00,2026-06-01 19:49:38.059000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2331ms,2026-06-01 19:50:11.744000+00:00,2026-06-01 19:50:11.744000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2123ms,2026-06-01 19:51:03.733000+00:00,2026-06-01 19:51:03.733000+00:00,1
WARN,GC overhead limit warning: pause=420ms heap=<num>%,2026-06-01 19:51:23.756000+00:00,2026-06-01 22:36:40.093000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1944ms,2026-06-01 19:51:41.645000+00:00,2026-06-01 23:06:28.381000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2377ms,2026-06-01 19:51:53.858000+00:00,2026-06-01 19:51:53.858000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1702ms,2026-06-01 19:53:22.708000+00:00,2026-06-01 23:52:32.281000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2940ms,2026-06-01 19:53:22.813000+00:00,2026-06-01 19:53:22.813000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1601ms,2026-06-01 19:53:24.656000+00:00,2026-06-01 19:53:24.656000+00:00,1
WARN,GC overhead limit warning: pause=714ms heap=<num>%,2026-06-01 19:54:24.855000+00:00,2026-06-01 23:50:12.846000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1021ms,2026-06-01 19:55:10.949000+00:00,2026-06-01 20:30:52.570000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1615ms,2026-06-01 19:56:01.786000+00:00,2026-06-01 19:58:13.666000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1420ms,2026-06-01 19:56:50.242000+00:00,2026-06-01 19:56:50.242000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1090ms,2026-06-01 19:57:00.165000+00:00,2026-06-01 19:57:00.165000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=592ms,2026-06-01 19:58:25.828000+00:00,2026-06-01 19:58:25.828000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=995ms,2026-06-01 19:58:42.757000+00:00,2026-06-01 23:23:07.008000+00:00,2
ERROR,OutOfMemoryError imminent: available heap < <num>%,2026-06-01 19:59:15.939000+00:00,2026-06-01 23:44:45.010000+00:00,936
ERROR,Upstream connection refused host=product-service,2026-06-01 19:59:26.256000+00:00,2026-06-01 23:44:14.186000+00:00,521
FATAL,Container OOMKilled: memory limit exceeded,2026-06-01 19:59:31.047000+00:00,2026-06-01 23:44:47.325000+00:00,823
WARN,Slow response detected endpoint=/api/cart latency=1506ms,2026-06-01 20:01:31.838000+00:00,2026-06-01 20:01:31.838000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2061ms,2026-06-01 20:01:50.766000+00:00,2026-06-01 20:01:50.766000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1804ms,2026-06-01 20:02:13.705000+00:00,2026-06-01 20:56:36.366000+00:00,2
WARN,GC overhead limit warning: pause=731ms heap=<num>%,2026-06-01 20:03:01.330000+00:00,2026-06-01 23:12:48.167000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1002ms,2026-06-01 20:03:08.339000+00:00,2026-06-01 20:03:08.339000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2613ms,2026-06-01 20:03:23.822000+00:00,2026-06-01 20:03:23.822000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2809ms,2026-06-01 20:03:26.871000+00:00,2026-06-01 20:03:26.871000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1224ms,2026-06-01 20:04:14.987000+00:00,2026-06-01 20:04:14.987000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2584ms,2026-06-01 20:05:07.515000+00:00,2026-06-01 20:05:07.515000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2852ms,2026-06-01 20:05:40.544000+00:00,2026-06-01 20:05:40.544000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=527ms,2026-06-01 20:06:39.554000+00:00,2026-06-01 20:06:39.554000+00:00,1
WARN,GC overhead limit warning: pause=645ms heap=<num>%,2026-06-01 20:07:05.788000+00:00,2026-06-01 22:14:18.390000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2205ms,2026-06-01 20:07:07.169000+00:00,2026-06-01 20:07:07.169000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=905ms,2026-06-01 20:07:18.967000+00:00,2026-06-01 20:07:18.967000+00:00,1
WARN,GC overhead limit warning: pause=536ms heap=<num>%,2026-06-01 20:08:35.028000+00:00,2026-06-01 22:20:23.889000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1481ms,2026-06-01 20:09:35.943000+00:00,2026-06-01 20:09:35.943000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=552ms,2026-06-01 20:10:32.025000+00:00,2026-06-01 21:50:22.768000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2278ms,2026-06-01 20:10:40.085000+00:00,2026-06-01 20:10:40.085000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2935ms,2026-06-01 20:11:09.525000+00:00,2026-06-01 20:11:09.525000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1578ms,2026-06-01 20:11:39.123000+00:00,2026-06-01 20:11:39.123000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=509ms,2026-06-01 20:12:00.235000+00:00,2026-06-01 22:28:35.417000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1730ms,2026-06-01 20:13:14.848000+00:00,2026-06-01 22:46:58.884000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2366ms,2026-06-01 20:13:34.516000+00:00,2026-06-01 20:13:34.516000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2546ms,2026-06-01 20:13:46.306000+00:00,2026-06-01 21:34:01.423000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1188ms,2026-06-01 20:13:57.481000+00:00,2026-06-01 20:13:57.481000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=614ms,2026-06-01 20:13:57.766000+00:00,2026-06-01 20:13:57.766000+00:00,1
WARN,GC overhead limit warning: pause=303ms heap=<num>%,2026-06-01 20:14:22.589000+00:00,2026-06-01 23:49:19.092000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1887ms,2026-06-01 20:15:46.852000+00:00,2026-06-01 20:15:46.852000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1094ms,2026-06-01 20:16:15.898000+00:00,2026-06-01 21:30:33.127000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2974ms,2026-06-01 20:16:33.642000+00:00,2026-06-01 20:16:33.642000+00:00,1
WARN,GC overhead limit warning: pause=347ms heap=<num>%,2026-06-01 20:17:03.346000+00:00,2026-06-01 21:22:14.886000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2072ms,2026-06-01 20:17:09.589000+00:00,2026-06-01 20:17:09.589000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=889ms,2026-06-01 20:17:18.782000+00:00,2026-06-01 20:17:18.782000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1866ms,2026-06-01 20:17:53.241000+00:00,2026-06-01 20:17:53.241000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=594ms,2026-06-01 20:18:06.163000+00:00,2026-06-01 20:47:19.238000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2060ms,2026-06-01 20:18:50.374000+00:00,2026-06-01 20:18:50.374000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1788ms,2026-06-01 20:19:47.966000+00:00,2026-06-01 20:19:47.966000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1045ms,2026-06-01 20:20:05.912000+00:00,2026-06-01 20:20:05.912000+00:00,1
WARN,GC overhead limit warning: pause=328ms heap=<num>%,2026-06-01 20:21:06.101000+00:00,2026-06-01 20:21:06.101000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=859ms,2026-06-01 20:21:06.363000+00:00,2026-06-01 20:21:06.363000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1365ms,2026-06-01 20:21:06.690000+00:00,2026-06-01 23:34:13.754000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1068ms,2026-06-01 20:21:17.231000+00:00,2026-06-01 22:59:51.624000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1705ms,2026-06-01 20:21:23.686000+00:00,2026-06-01 20:21:23.686000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2039ms,2026-06-01 20:22:34.383000+00:00,2026-06-01 20:22:34.383000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=634ms,2026-06-01 20:22:51.506000+00:00,2026-06-01 20:22:51.506000+00:00,1
WARN,GC overhead limit warning: pause=348ms heap=<num>%,2026-06-01 20:23:05.322000+00:00,2026-06-01 20:49:38.501000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=707ms,2026-06-01 20:23:42.334000+00:00,2026-06-01 20:49:34.277000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1061ms,2026-06-01 20:23:43.438000+00:00,2026-06-01 20:23:43.438000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1812ms,2026-06-01 20:24:34.414000+00:00,2026-06-01 20:24:34.414000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2207ms,2026-06-01 20:25:15.010000+00:00,2026-06-01 20:25:15.010000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1039ms,2026-06-01 20:26:01.246000+00:00,2026-06-01 20:26:01.246000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2521ms,2026-06-01 20:26:07.925000+00:00,2026-06-01 20:26:07.925000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2698ms,2026-06-01 20:26:41.131000+00:00,2026-06-01 20:26:41.131000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2291ms,2026-06-01 20:26:49.225000+00:00,2026-06-01 20:26:49.225000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1295ms,2026-06-01 20:26:53.369000+00:00,2026-06-01 23:25:42.555000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2069ms,2026-06-01 20:26:55.064000+00:00,2026-06-01 22:07:21.097000+00:00,2
WARN,GC overhead limit warning: pause=299ms heap=<num>%,2026-06-01 20:27:00.391000+00:00,2026-06-01 21:40:04.708000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2221ms,2026-06-01 20:27:04.627000+00:00,2026-06-01 20:27:04.627000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=600ms,2026-06-01 20:27:19.437000+00:00,2026-06-01 23:39:53.827000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2553ms,2026-06-01 20:28:16.273000+00:00,2026-06-01 20:28:16.273000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=545ms,2026-06-01 20:28:21.759000+00:00,2026-06-01 20:28:21.759000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2973ms,2026-06-01 20:28:40.288000+00:00,2026-06-01 20:28:40.288000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=628ms,2026-06-01 20:29:57.881000+00:00,2026-06-01 20:29:57.881000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2985ms,2026-06-01 20:30:14.679000+00:00,2026-06-01 20:30:14.679000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2925ms,2026-06-01 20:32:44.328000+00:00,2026-06-01 20:32:44.328000+00:00,1
WARN,GC overhead limit warning: pause=700ms heap=<num>%,2026-06-01 20:32:45.731000+00:00,2026-06-01 20:32:45.731000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1991ms,2026-06-01 20:33:01.231000+00:00,2026-06-01 22:56:50.268000+00:00,2
WARN,GC overhead limit warning: pause=791ms heap=<num>%,2026-06-01 20:33:26.633000+00:00,2026-06-01 23:06:49.058000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=571ms,2026-06-01 20:33:55.602000+00:00,2026-06-01 20:33:55.602000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2717ms,2026-06-01 20:34:09.505000+00:00,2026-06-01 20:34:09.505000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1223ms,2026-06-01 20:34:23.003000+00:00,2026-06-01 20:34:23.003000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=577ms,2026-06-01 20:34:46.360000+00:00,2026-06-01 20:34:46.360000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1478ms,2026-06-01 20:35:12.872000+00:00,2026-06-01 20:35:12.872000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2983ms,2026-06-01 20:35:15.055000+00:00,2026-06-01 20:35:15.055000+00:00,1
WARN,GC overhead limit warning: pause=317ms heap=<num>%,2026-06-01 20:35:44.878000+00:00,2026-06-01 23:09:41.211000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1859ms,2026-06-01 20:36:32.392000+00:00,2026-06-01 20:36:32.392000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=808ms,2026-06-01 20:36:38.284000+00:00,2026-06-01 20:36:38.284000+00:00,1
WARN,GC overhead limit warning: pause=664ms heap=<num>%,2026-06-01 20:37:04.101000+00:00,2026-06-01 20:42:25.237000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1929ms,2026-06-01 20:37:11.213000+00:00,2026-06-01 20:37:11.213000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=223ms,2026-06-01 20:37:12.309000+00:00,2026-06-01 22:01:46.565000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2496ms,2026-06-01 20:37:58.515000+00:00,2026-06-01 20:37:58.515000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1414ms,2026-06-01 20:38:16.107000+00:00,2026-06-01 20:38:16.107000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2743ms,2026-06-01 20:40:23.110000+00:00,2026-06-01 20:40:23.110000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1922ms,2026-06-01 20:40:34.127000+00:00,2026-06-01 20:40:34.127000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2776ms,2026-06-01 20:40:54.366000+00:00,2026-06-01 20:40:54.366000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=988ms,2026-06-01 20:41:26.537000+00:00,2026-06-01 20:41:26.537000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1472ms,2026-06-01 20:42:13.674000+00:00,2026-06-01 20:42:13.674000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2651ms,2026-06-01 20:42:21.936000+00:00,2026-06-01 20:42:21.936000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1209ms,2026-06-01 20:42:26.995000+00:00,2026-06-01 20:42:26.995000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2735ms,2026-06-01 20:42:39.950000+00:00,2026-06-01 20:42:39.950000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=639ms,2026-06-01 20:42:46.673000+00:00,2026-06-01 20:42:46.673000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2455ms,2026-06-01 20:43:15.108000+00:00,2026-06-01 20:43:15.108000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2969ms,2026-06-01 20:43:51.070000+00:00,2026-06-01 22:47:27.899000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2257ms,2026-06-01 20:43:53.362000+00:00,2026-06-01 20:43:53.362000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2667ms,2026-06-01 20:44:06.454000+00:00,2026-06-01 20:44:06.454000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1416ms,2026-06-01 20:45:18.612000+00:00,2026-06-01 20:45:18.612000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1503ms,2026-06-01 20:45:26.794000+00:00,2026-06-01 20:45:26.794000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2433ms,2026-06-01 20:45:55.534000+00:00,2026-06-01 22:24:32.986000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=742ms,2026-06-01 20:47:32.680000+00:00,2026-06-01 20:47:32.680000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=643ms,2026-06-01 20:47:33.709000+00:00,2026-06-01 20:47:33.709000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2008ms,2026-06-01 20:47:34.982000+00:00,2026-06-01 20:47:34.982000+00:00,1
WARN,GC overhead limit warning: pause=753ms heap=<num>%,2026-06-01 20:48:09.583000+00:00,2026-06-01 20:48:09.583000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2167ms,2026-06-01 20:48:34.140000+00:00,2026-06-01 20:48:34.140000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2779ms,2026-06-01 20:48:39.086000+00:00,2026-06-01 20:48:39.086000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2757ms,2026-06-01 20:49:24.745000+00:00,2026-06-01 20:51:50.239000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=535ms,2026-06-01 20:49:46.248000+00:00,2026-06-01 20:49:46.248000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1570ms,2026-06-01 20:50:56.608000+00:00,2026-06-01 20:50:56.608000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1931ms,2026-06-01 20:51:01.432000+00:00,2026-06-01 20:51:01.432000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1591ms,2026-06-01 20:51:38.226000+00:00,2026-06-01 20:51:38.226000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2042ms,2026-06-01 20:51:42.956000+00:00,2026-06-01 20:51:42.956000+00:00,1
WARN,GC overhead limit warning: pause=508ms heap=<num>%,2026-06-01 20:52:28.827000+00:00,2026-06-01 21:45:55.165000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1133ms,2026-06-01 20:53:25.718000+00:00,2026-06-01 20:53:25.718000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1574ms,2026-06-01 20:53:32.458000+00:00,2026-06-01 21:36:10.324000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2319ms,2026-06-01 20:53:51.259000+00:00,2026-06-01 20:53:51.259000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1777ms,2026-06-01 20:54:16.322000+00:00,2026-06-01 20:54:16.322000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2109ms,2026-06-01 20:54:47.159000+00:00,2026-06-01 20:54:47.159000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1316ms,2026-06-01 20:55:57.822000+00:00,2026-06-01 20:55:57.822000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2285ms,2026-06-01 20:57:08.204000+00:00,2026-06-01 22:20:42.206000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1338ms,2026-06-01 20:58:54.112000+00:00,2026-06-01 20:58:54.112000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1752ms,2026-06-01 20:59:09.267000+00:00,2026-06-01 20:59:09.267000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2159ms,2026-06-01 20:59:32.912000+00:00,2026-06-01 20:59:32.912000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1319ms,2026-06-01 20:59:33.350000+00:00,2026-06-01 20:59:33.350000+00:00,1
WARN,GC overhead limit warning: pause=570ms heap=<num>%,2026-06-01 21:01:39.975000+00:00,2026-06-01 22:09:40.127000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1650ms,2026-06-01 21:02:17.810000+00:00,2026-06-01 21:02:17.810000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1846ms,2026-06-01 21:03:17.805000+00:00,2026-06-01 21:03:17.805000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2745ms,2026-06-01 21:03:22.911000+00:00,2026-06-01 21:59:53.623000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1680ms,2026-06-01 21:05:35.637000+00:00,2026-06-01 21:05:35.637000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2716ms,2026-06-01 21:05:54.463000+00:00,2026-06-01 21:05:54.463000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1037ms,2026-06-01 21:06:28.051000+00:00,2026-06-01 21:06:28.051000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1696ms,2026-06-01 21:06:34.706000+00:00,2026-06-01 21:06:34.706000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2959ms,2026-06-01 21:06:41.081000+00:00,2026-06-01 21:06:41.081000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=797ms,2026-06-01 21:07:18.172000+00:00,2026-06-01 22:32:06.668000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=887ms,2026-06-01 21:07:23.772000+00:00,2026-06-01 21:07:23.772000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1675ms,2026-06-01 21:07:46.439000+00:00,2026-06-01 21:07:46.439000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2927ms,2026-06-01 21:08:18.035000+00:00,2026-06-01 21:08:18.035000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1757ms,2026-06-01 21:09:11.725000+00:00,2026-06-01 21:09:11.725000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=993ms,2026-06-01 21:09:49.717000+00:00,2026-06-01 22:59:06.684000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1288ms,2026-06-01 21:11:18.779000+00:00,2026-06-01 21:11:18.779000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1554ms,2026-06-01 21:11:36.932000+00:00,2026-06-01 22:59:25.782000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2360ms,2026-06-01 21:12:57.901000+00:00,2026-06-01 21:12:57.901000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2016ms,2026-06-01 21:14:45.091000+00:00,2026-06-01 21:14:45.091000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1464ms,2026-06-01 21:16:32.394000+00:00,2026-06-01 21:16:32.394000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2563ms,2026-06-01 21:16:40.576000+00:00,2026-06-01 21:16:40.576000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2028ms,2026-06-01 21:17:43.247000+00:00,2026-06-01 21:17:43.247000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=576ms,2026-06-01 21:19:28.254000+00:00,2026-06-01 21:19:28.254000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=567ms,2026-06-01 21:20:45.776000+00:00,2026-06-01 22:48:50.985000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1550ms,2026-06-01 21:20:51.575000+00:00,2026-06-01 22:39:46.679000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2793ms,2026-06-01 21:21:39.798000+00:00,2026-06-01 21:21:39.798000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1855ms,2026-06-01 21:22:08.081000+00:00,2026-06-01 21:22:08.081000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1387ms,2026-06-01 21:22:15.218000+00:00,2026-06-01 21:22:15.218000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2645ms,2026-06-01 21:23:09.117000+00:00,2026-06-01 21:23:09.117000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1267ms,2026-06-01 21:23:58.334000+00:00,2026-06-01 21:23:58.334000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2090ms,2026-06-01 21:25:02.209000+00:00,2026-06-01 21:25:02.209000+00:00,1
